,sid,user_id,other_id,participant_condition,other_condition,question_content,Unnamed: 0,index,measure,gpt_rating,transcription_quality
364,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p7,S,U,conversation_quality,486.0,486.0,7.0,4.0,3.75
365,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p7,S,U,liked,484.0,484.0,6.0,4.0,3.75
366,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p7,S,U,other_liked,485.0,485.0,6.0,5.0,3.75
367,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p7,S,U,video_conf_quality,487.0,487.0,6.0,6.0,3.75
368,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p8,U,U,conversation_quality,494.0,494.0,6.0,4.0,3.0
369,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p8,U,U,liked,492.0,492.0,6.0,4.0,3.0
370,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p8,U,U,other_liked,493.0,493.0,5.0,5.0,3.0
371,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p3,mkreal_meeting_experiment_prolific2p8,U,U,video_conf_quality,495.0,495.0,6.0,4.75,3.0
372,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p5,S,U,conversation_quality,502.0,502.0,5.0,4.5,3.5
373,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p5,S,U,liked,500.0,500.0,5.0,4.5,3.5
374,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p5,S,U,other_liked,501.0,501.0,5.0,5.25,3.5
375,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p5,S,U,video_conf_quality,503.0,503.0,4.0,3.25,3.5
376,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p6,U,U,conversation_quality,510.0,510.0,3.0,3.25,2.75
377,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p6,U,U,liked,508.0,508.0,3.0,3.75,2.75
378,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p6,U,U,other_liked,509.0,509.0,5.0,4.5,2.75
379,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p6,U,U,video_conf_quality,511.0,511.0,5.0,3.5,2.75
380,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p7,U,S,conversation_quality,518.0,518.0,7.0,4.0,3.0
381,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p7,U,S,liked,516.0,516.0,7.0,4.0,3.0
382,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p7,U,S,other_liked,517.0,517.0,7.0,5.0,3.0
383,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p7,U,S,video_conf_quality,519.0,519.0,7.0,6.0,3.0
384,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p8,S,S,conversation_quality,526.0,526.0,7.0,4.0,3.25
385,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p8,S,S,liked,524.0,524.0,7.0,4.0,3.25
386,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p8,S,S,other_liked,525.0,525.0,7.0,4.5,3.25
387,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p4,mkreal_meeting_experiment_prolific2p8,S,S,video_conf_quality,527.0,527.0,6.0,5.75,3.25
388,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p1,U,U,conversation_quality,414.0,414.0,6.0,4.0,3.5
389,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p1,U,U,liked,412.0,412.0,6.0,4.0,3.5
390,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p1,U,U,other_liked,413.0,413.0,5.0,4.5,3.5
391,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p1,U,U,video_conf_quality,415.0,415.0,6.0,6.0,3.5
392,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p2,S,S,conversation_quality,442.0,442.0,7.0,5.0,4.25
393,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p2,S,S,liked,440.0,440.0,7.0,5.0,4.25
394,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p2,S,S,other_liked,441.0,441.0,7.0,6.0,4.25
395,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p2,S,S,video_conf_quality,443.0,443.0,7.0,6.25,4.25
396,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p3,S,U,conversation_quality,474.0,474.0,6.0,4.0,3.75
397,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p3,S,U,liked,472.0,472.0,6.0,4.0,3.75
398,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p3,S,U,other_liked,473.0,473.0,5.0,5.0,3.75
399,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p3,S,U,video_conf_quality,475.0,475.0,6.0,6.0,3.75
400,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p4,U,S,conversation_quality,506.0,506.0,6.0,5.25,3.5
401,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p4,U,S,liked,504.0,504.0,6.0,5.25,3.5
402,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p4,U,S,other_liked,505.0,505.0,6.0,5.25,3.5
403,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p5,mkreal_meeting_experiment_prolific2p4,U,S,video_conf_quality,507.0,507.0,5.0,4.25,3.5
404,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p2,S,U,conversation_quality,450.0,450.0,7.0,4.0,3.0
405,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p2,S,U,liked,448.0,448.0,7.0,4.5,3.0
406,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p2,S,U,other_liked,449.0,449.0,7.0,3.75,3.0
407,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p2,S,U,video_conf_quality,451.0,451.0,7.0,4.0,3.0
408,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p3,S,S,conversation_quality,482.0,482.0,7.0,3.75,2.0
409,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p3,S,S,liked,480.0,480.0,7.0,4.25,2.0
410,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p3,S,S,other_liked,481.0,481.0,7.0,4.5,2.0
411,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p3,S,S,video_conf_quality,483.0,483.0,7.0,2.25,2.0
412,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p4,U,U,conversation_quality,514.0,514.0,7.0,4.0,2.75
413,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p4,U,U,liked,512.0,512.0,7.0,4.25,2.75
414,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p4,U,U,other_liked,513.0,513.0,7.0,4.75,2.75
415,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p6,mkreal_meeting_experiment_prolific2p4,U,U,video_conf_quality,515.0,515.0,7.0,3.75,2.75
416,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p1,S,S,conversation_quality,426.0,426.0,4.0,4.25,3.5
417,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p1,S,S,liked,424.0,424.0,4.0,4.75,3.5
418,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p1,S,S,other_liked,425.0,425.0,3.0,5.0,3.5
419,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p1,S,S,video_conf_quality,427.0,427.0,7.0,6.0,3.5
420,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p2,U,U,conversation_quality,458.0,458.0,6.0,4.75,3.75
421,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p2,U,U,liked,456.0,456.0,6.0,4.75,3.75
422,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p2,U,U,other_liked,457.0,457.0,7.0,6.5,3.75
423,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p2,U,U,video_conf_quality,459.0,459.0,7.0,6.0,3.75
424,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p3,U,S,conversation_quality,490.0,490.0,6.0,4.25,3.75
425,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p3,U,S,liked,488.0,488.0,6.0,4.25,3.75
426,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p3,U,S,other_liked,489.0,489.0,5.0,5.0,3.75
427,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p3,U,S,video_conf_quality,491.0,491.0,7.0,6.0,3.75
428,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p4,S,U,conversation_quality,522.0,522.0,6.0,4.75,3.0
429,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p4,S,U,liked,520.0,520.0,5.0,5.0,3.0
430,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p4,S,U,other_liked,521.0,521.0,5.0,4.75,3.0
431,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p7,mkreal_meeting_experiment_prolific2p4,S,U,video_conf_quality,523.0,523.0,7.0,6.0,3.0
432,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p1,S,U,conversation_quality,434.0,434.0,6.0,4.0,4.5
433,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p1,S,U,liked,432.0,432.0,7.0,4.25,4.5
434,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p1,S,U,other_liked,433.0,433.0,5.0,5.25,4.5
435,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p1,S,U,video_conf_quality,435.0,435.0,7.0,6.0,4.5
436,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p2,U,S,conversation_quality,466.0,466.0,7.0,4.0,3.75
437,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p2,U,S,liked,464.0,464.0,7.0,4.0,3.75
438,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p2,U,S,other_liked,465.0,465.0,6.0,5.5,3.75
439,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p2,U,S,video_conf_quality,467.0,467.0,7.0,6.0,3.75
440,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p3,U,U,conversation_quality,498.0,498.0,7.0,4.0,3.0
441,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p3,U,U,liked,496.0,496.0,7.0,4.0,3.0
442,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p3,U,U,other_liked,497.0,497.0,5.0,5.0,3.0
443,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p3,U,U,video_conf_quality,499.0,499.0,7.0,4.75,3.0
444,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p4,S,S,conversation_quality,530.0,530.0,7.0,4.0,3.25
445,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p4,S,S,liked,528.0,528.0,6.0,4.0,3.25
446,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p4,S,S,other_liked,529.0,529.0,6.0,4.75,3.25
447,mkreal_meeting_experiment_prolific2,mkreal_meeting_experiment_prolific2p8,mkreal_meeting_experiment_prolific2p4,S,S,video_conf_quality,531.0,531.0,7.0,5.75,3.25
448,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p5,U,U,conversation_quality,534.0,534.0,7.0,4.0,3.0
449,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p5,U,U,liked,532.0,532.0,7.0,4.0,3.0
450,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p5,U,U,other_liked,533.0,533.0,6.0,4.5,3.0
451,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p5,U,U,video_conf_quality,535.0,535.0,7.0,5.5,3.0
452,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p7,S,S,conversation_quality,546.0,546.0,7.0,3.0,2.0
453,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p7,S,S,liked,544.0,544.0,7.0,3.0,2.0
454,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p7,S,S,other_liked,545.0,545.0,7.0,4.0,2.0
455,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p7,S,S,video_conf_quality,547.0,547.0,7.0,4.75,2.0
456,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p8,U,S,conversation_quality,554.0,554.0,6.0,2.0,2.5
457,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p8,U,S,liked,552.0,552.0,6.0,2.0,2.5
458,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p8,U,S,other_liked,553.0,553.0,6.0,3.25,2.5
459,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p1,mkreal_meeting_experiment_prolific4p8,U,S,video_conf_quality,555.0,555.0,7.0,5.75,2.5
460,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p5,S,S,conversation_quality,562.0,562.0,5.0,4.75,3.75
461,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p5,S,S,liked,560.0,560.0,5.0,4.75,3.75
462,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p5,S,S,other_liked,561.0,561.0,5.0,5.0,3.75
463,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p5,S,S,video_conf_quality,563.0,563.0,6.0,6.0,3.75
464,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p7,U,U,conversation_quality,570.0,570.0,6.0,4.0,3.75
465,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p7,U,U,liked,568.0,568.0,6.0,5.0,3.75
466,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p7,U,U,other_liked,569.0,569.0,6.0,4.75,3.75
467,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p7,U,U,video_conf_quality,571.0,571.0,7.0,5.25,3.75
468,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p8,S,U,conversation_quality,578.0,578.0,4.0,2.5,2.25
469,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p8,S,U,liked,576.0,576.0,4.0,2.5,2.25
470,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p8,S,U,other_liked,577.0,577.0,4.0,3.0,2.25
471,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p2,mkreal_meeting_experiment_prolific4p8,S,U,video_conf_quality,579.0,579.0,3.0,4.25,2.25
472,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p3,mkreal_meeting_experiment_prolific4p5,U,S,conversation_quality,586.0,586.0,6.0,3.0,3.5
473,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p3,mkreal_meeting_experiment_prolific4p5,U,S,liked,584.0,584.0,5.0,3.25,3.5
474,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p3,mkreal_meeting_experiment_prolific4p5,U,S,other_liked,585.0,585.0,5.0,3.75,3.5
475,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p3,mkreal_meeting_experiment_prolific4p5,U,S,video_conf_quality,587.0,587.0,5.0,5.25,3.5
476,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p5,S,U,conversation_quality,602.0,602.0,6.0,3.75,3.25
477,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p5,S,U,liked,600.0,600.0,5.0,3.75,3.25
478,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p5,S,U,other_liked,601.0,601.0,5.0,4.5,3.25
479,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p5,S,U,video_conf_quality,603.0,603.0,7.0,6.0,3.25
480,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p7,U,S,conversation_quality,610.0,610.0,6.0,3.25,3.0
481,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p7,U,S,liked,608.0,608.0,6.0,3.25,3.0
482,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p7,U,S,other_liked,609.0,609.0,6.0,4.75,3.0
483,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p7,U,S,video_conf_quality,611.0,611.0,7.0,4.5,3.0
484,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p8,S,S,conversation_quality,618.0,618.0,5.0,4.0,3.0
485,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p8,S,S,liked,616.0,616.0,5.0,4.0,3.0
486,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p8,S,S,other_liked,617.0,617.0,4.0,4.25,3.0
487,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p4,mkreal_meeting_experiment_prolific4p8,S,S,video_conf_quality,619.0,619.0,6.0,5.75,3.0
488,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p1,U,U,conversation_quality,538.0,538.0,7.0,4.25,3.0
489,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p1,U,U,liked,536.0,536.0,7.0,4.25,3.0
490,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p1,U,U,other_liked,537.0,537.0,7.0,5.25,3.0
491,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p1,U,U,video_conf_quality,539.0,539.0,4.0,5.5,3.0
492,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p2,S,S,conversation_quality,566.0,566.0,7.0,4.0,3.75
493,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p2,S,S,liked,564.0,564.0,7.0,4.0,3.75
494,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p2,S,S,other_liked,565.0,565.0,7.0,5.0,3.75
495,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p2,S,S,video_conf_quality,567.0,567.0,7.0,6.0,3.75
496,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p3,S,U,conversation_quality,590.0,590.0,7.0,3.0,3.5
497,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p3,S,U,liked,588.0,588.0,7.0,3.0,3.5
498,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p3,S,U,other_liked,589.0,589.0,7.0,4.5,3.5
499,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p3,S,U,video_conf_quality,591.0,591.0,7.0,5.75,3.5
500,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p4,U,S,conversation_quality,606.0,606.0,6.0,4.25,3.25
501,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p4,U,S,liked,604.0,604.0,6.0,4.25,3.25
502,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p4,U,S,other_liked,605.0,605.0,6.0,4.5,3.25
503,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p5,mkreal_meeting_experiment_prolific4p4,U,S,video_conf_quality,607.0,607.0,6.0,6.0,3.25
504,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p1,S,S,conversation_quality,550.0,550.0,5.0,3.25,2.25
505,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p1,S,S,liked,548.0,548.0,6.0,3.25,2.25
506,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p1,S,S,other_liked,549.0,549.0,6.0,3.5,2.25
507,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p1,S,S,video_conf_quality,551.0,551.0,5.0,4.75,2.25
508,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p2,U,U,conversation_quality,574.0,574.0,6.0,4.0,3.75
509,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p2,U,U,liked,572.0,572.0,6.0,4.0,3.75
510,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p2,U,U,other_liked,573.0,573.0,6.0,5.0,3.75
511,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p2,U,U,video_conf_quality,575.0,575.0,6.0,5.25,3.75
512,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p4,S,U,conversation_quality,614.0,614.0,5.0,3.75,3.0
513,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p4,S,U,liked,612.0,612.0,6.0,3.75,3.0
514,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p4,S,U,other_liked,613.0,613.0,6.0,4.0,3.0
515,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p7,mkreal_meeting_experiment_prolific4p4,S,U,video_conf_quality,615.0,615.0,5.0,4.5,3.0
516,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p8,mkreal_meeting_experiment_prolific4p1,S,U,conversation_quality,558.0,558.0,6.0,2.25,3.0
517,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p8,mkreal_meeting_experiment_prolific4p1,S,U,liked,556.0,556.0,6.0,2.25,3.0
518,mkreal_meeting_experiment_prolific4,mkreal_meeting_experiment_prolific4p8,mkreal_meeting_experiment_prolific4p1,S,U,other_liked,557.0,557.0,7.0,3.0,3.0
